context,first_c,second_c
报警人称其姐姐家中电话长时间不通，到其家门口发现灯亮，但无人应答，无法开门，（已通知120，如民警到场确认无需救护车，请及时致电120或110），请民警到场处理。,救援,(救助人员)
报警人被反锁在家中，请民警到场处理 （消防共听）,救援,(救助人员)
称十几岁小孩掉到滚筒洗衣机里出不来，卡在滚筒内筒，称暂无需救护车，请民警到场处理。消防共同接听 ,救援,(救助人员)
称婆婆在房间里不开门，电话联系不上，联系不上物业，恐有意外，请民警到场处理。（已通知120到场，如民警到场后，确认无需救护车请致电120或者110）已通知消防,救援,(救助人员)
江苏异地报警，报警人亲家（女 电话13564199366）和报警人视频通话中可能心脏病发休克，请民警到场处理。(已通知120到场，如不需要救护车，请民警电告120或110) ,救援,(救助人员)
报警人的女友在家没有开门，门被反锁，灯亮着，报警人打电话按门铃半个小时均没人应答，没有纠纷，报警人担心出事，报警人现在家门口等民警，请民警到场处理。已经通知119，如需120，请及时通知 请携带必要的个人防护装备，并注意自身安全,救援,(救助人员)
开锁，称屋内有6人（其家人朋友）喝醉，失联2个多小时，敲门没有反应，恐有问题，需帮助。请民警到场处理。 ,救援,(救助人员)
报警人看到一10岁小男孩从自己窗口翻出来，翻到门房间二楼顶上，回不去了，请民警到场处理。(已通知120到场，如不需要救护车，请民警电告120或110) ,救援,(救助人员)
 邻居来电   一老太耳聋  80多岁 在内 敲门1个多小时 无应答  房间门反锁打不开  恐有意外 请民警到场处理。已通知消防,救援,(救助人员)
邻居报称接到上址住户人家母亲的电话，称联系不上屋内住户（屋内儿子30多岁，有精神病史），屋内有灯光，担心有情况，后称怕煤气泄漏，未闻到煤气味，请民警到场处理。请民警携带必要的个人防护装备，并请注意自身安全 ,救援,(救助人员)
开锁，请民警到场处理。已通知消防,救援,(救助人员)
称有人跳楼 现人已跳下  人在平台上 需消防到场 ,救援,(救助人员)
邻居报：上址从房门缝隙处漏水，漏到楼道内，情况可疑，恐家中发现意外，请民警到场处理。(已通知120到场，如不需要救护车，请民警电告120或110),救援,(救助人员)
报警人母亲独居上址人摔倒需救护，现120在门口，需破门，已通知消防，请民警到场处理,救援,(救助人员)
报警人称上址一男子从4楼摔下，卡在1楼平台处，120已经到场，请民警到场处理。,救援,(救助人员)
门被反锁，家中有一个2-3岁小孩，请民警到场处理。,救援,(救助人员)
报警人称一男子从楼上跳下来，现在在2楼平台处，请民警到场处理。（已通知卫生局，如民警到场确认不用120，请自行通知120或110）,救援,(救助人员)
报警人儿子患尿毒症，现已跳楼。,救援,(救助人员)
屋内租客不在，敲门无人回应，联系不上，窗帘紧闭，担心里面有事（已通知120，如民警到场确认无需救护车，请及时致电120或110）已通知消防，请民警到场处理。,救援,(救助人员)
报警人称其空调外机上趴着一个人 上址等 请民警到场处理。（已通知120，如民警到场无需急救车，请致电120或110。）,救援,(救助人员)
门反锁，小孩（4、5个月大）被困家中，请民警到场处理。(消防共同接听)(已通知120到场，如不需要救护车，请民警电告120或110),救援,(救助人员)
车子进水，报警人在车里，现车门打不开，请民警到场处理。（已通知１２０，如民警到场确认无需急救车，请自行致电１２０或１１０。） ,救援,(救助人员)
邻居报：一老人一人在家摔倒了，门打不开，请民警到场处理。（已通知120，如民警到场确认无需救护车，请致电120或110）,救援,(救助人员)
"称有人跳楼,已经跳下，现人在4楼，需要消防到场配合处理。【联系电话：72110】",救援,(救助人员)
一名武疯精神病人爬到1楼平房房顶不肯下来，民警已到场，需消防协助。,救援,(救助人员)
物业报，称有人从楼上跳下来了，具体情况还不知，,救援,(救助人员)
门锁了，96岁的老太在屋内，要开门，请民警到场处理。,救援,(救助人员)
1男子摔在上址平台上，请民警到场处理。已通知消防，（已通知120，如民警到场无需救护车，请自行致电120或110）,救援,(救助人员)
称女儿发病，将母亲关在上址，门无法打开，需消防帮助，请民警到场处理，（请民警携带必要的防护设备，并注意自身安全。）,救援,(救助人员)
报警人异地报警，1老人62岁，摔跤了一直没有爬起来，门反锁，需要开门，请民警到场处理。（已通知120，如民警到场不需要，请致电120或110）,救援,(救助人员)
"公司总门关了,报警人被困在2楼楼道内,联系不到人,请民警到场处理。",救援,(救助人员)
异地报警，称其朋友（T:18516154077 卢淑君)与男友发生矛盾，让其报警，具体不明，现在联系不上。松江警察已到场、现需消防。 ,救援,(救助人员)
2岁小孩把门反锁   现打不开门 需开门,救援,(救助人员)
1男子已从5楼跳下落在一楼平台上，请消防到场,救援,(救助人员)
隔壁邻居报发现 401室臭味有苍蝇，翻过窗户看到 60岁男子死在家中，已腐烂，具体情况不明，请民警到场处理。(已通知120到场，如不需要救护车，请民警电告120或110),救援,(救助人员)
报警人称一人不知何时跳楼，现在2楼平台上，请民警到场处理。（已通知120，如民警到场确认无需急救车，请致电120或110）,救援,(救助人员)
一人被困在阳台内，请民警到场处理。,救援,(救助人员)
称1人从船上2舱位掉在掉在底层，腰不能动，医护人员在场，请民警到场处理。,救援,(救助人员)
门反锁，钥匙没带，家中床上有一残疾人，请民警到场处理。已通知消防,救援,(救助人员)
报警人称1个男子从楼上摔下，现在摔在上址2楼平台处，具体原因与情况不明，（已通知卫生局，若民警到场确认不需急救车，请致电120或110），请民警到场处理。,救援,(救助人员)
员工称小孩子（12岁）锁在厕所内，需要开门 （消防共同接听）,救援,(救助人员)
家中12岁孩子被困屋内，请民警到场处理,救援,(救助人员)
家中门打不开 小孩1岁多在家 母亲也在家带孩子 现母亲电话打不通 恐有情况 （已通知120到场，如不需要救护车，请民警电告120或110） 请民警到场处理。通知消防 ,救援,(救助人员)
家里房间门锁着，需要开门，房内有小孩，请民警到场处理。已通知消防,救援,(救助人员)
一人煤气中毒  躺在地上 需要120  请民警消防到场处理。（已通知120，如民警到场不需要，请致电120或110）,救援,(救助人员)
"报警人（居委）称老人在屋内摔在地上，不响应答，请民警到场处理。（已通知120,如民警到场确认无需急救车，请致电120或110） ",救援,(救助人员)
1工人坠楼，昏迷，在三楼脚手架上，请民警到场处理。已通知消防，(已通知120，如民警到场无需救护车，请至电110或120）,救援,(救助人员)
家中老人门反锁，叫其开门没反应，恐有情况 ,救援,(救助人员)
看到1人被困泥中上不来 请民警到场处理。已通知消防。,救援,(救助人员)
一女子从6楼摔下，掉在上址，在喊救命，101室内无人，请民警到场处理。（已通知120，如民警到场确认无需救护车，请及时致电120或110）,救援,(救助人员)
姐姐找不到，姐姐信息：赵菲，30岁，18211169606.上址为其姐姐的家，称姐姐可能在家，并怀疑其生病晕倒在家，请民警到场处理。已通知１２０，如民警到场确认无需１２０，请致电１２０或１１０。,救援,(救助人员)
邻居报警，上址居民女子有晕的病，现不接电话，敲门无人开门，门打不开，其丈夫出门在外，担心女子在家里出事,救援,(救助人员)
厂房拆迁，捡烂铁，现在腿被箱子压住，（已通知１２０，如民警到场确认无需１２０，请致电１１０或１２０.） ,救援,(救助人员)
2岁孩子被反锁在房内  孩子很焦躁现在，民警到场，需要消防到场破门 ,救援,(救助人员)
居民报：一孤老在家中可能死亡，请民警到场处理。(已通知120到场，如不需要救护车，请民警电告120或110) ,救援,(救助人员)
"居民在家称看一男到从对面楼的顶楼约10楼跳下，已跳下（已通知120,如民警到场确认无需急救车，请致电120或110）请民警到场处理。",救援,(救助人员)
忘记拿钥匙，无法开门，称家中有1岁多孩子在哭个不停，请民警到场处理。,救援,(救助人员)
上址一名22个月的孩子手卡在刨刀内，医院无法医治  请民警到场处理。,救援,(救助人员)
报警人称13号楼2楼一户家中1男子未穿上衣躺在地上，已1个多小时未动过，担心出事，请民警到场处理。（已通知120，如民警到场确认无需急救车，请致电120或110） ,救援,(救助人员)
